tx_id,complaint_id,mule_account_id,tx_timestamp,withdrawal_atm_id,amount_withdrawn,time_to_cashout_mins
TX_000568,CMP_00568,MULE_ACC_2505,2026-07-18 06:56:15,ATM_0040,50000,122
TX_000569,CMP_00569,MULE_ACC_3832,2026-07-08 22:10:15,ATM_0025,50000,167
TX_000570,CMP_00570,MULE_ACC_7251,2026-08-14 05:39:15,ATM_0086,40000,34
TX_000571,CMP_00571,MULE_ACC_4714,2026-08-29 09:51:15,ATM_0098,15000,22
TX_000572,CMP_00572,MULE_ACC_9846,2026-07-23 13:03:15,ATM_0043,20000,58
TX_000573,CMP_00573,MULE_ACC_8300,2026-07-07 20:36:15,ATM_0043,40000,167
TX_000574,CMP_00574,MULE_ACC_6507,2026-07-22 10:33:15,ATM_0008,25000,141
TX_000575,CMP_00575,MULE_ACC_9221,2026-07-29 05:01:15,ATM_0124,50000,53
TX_000576,CMP_00576,MULE_ACC_4212,2026-07-16 14:25:15,ATM_0135,20000,177
TX_000577,CMP_00577,MULE_ACC_6298,2026-07-18 23:02:15,ATM_0092,40000,42
TX_000578,CMP_00578,MULE_ACC_6644,2026-07-27 07:41:15,ATM_0044,40000,26
TX_000579,CMP_00579,MULE_ACC_8216,2026-08-12 12:01:15,ATM_0080,20000,79
TX_000580,CMP_00580,MULE_ACC_2841,2026-08-21 21:19:15,ATM_0038,15000,82
TX_000581,CMP_00581,MULE_ACC_5999,2026-07-04 09:07:15,ATM_0040,15000,140
TX_000582,CMP_00582,MULE_ACC_9573,2026-08-07 04:56:15,ATM_0032,50000,160
TX_000583,CMP_00583,MULE_ACC_9631,2026-08-17 18:29:15,ATM_0066,20000,85
TX_000584,CMP_00584,MULE_ACC_1869,2026-08-23 19:04:15,ATM_0142,40000,22
TX_000585,CMP_00585,MULE_ACC_1312,2026-08-15 19:24:15,ATM_0085,15000,118
TX_000586,CMP_00586,MULE_ACC_8940,2026-08-18 02:36:15,ATM_0040,50000,156
TX_000587,CMP_00587,MULE_ACC_1352,2026-08-02 15:25:15,ATM_0079,40000,83
TX_000588,CMP_00588,MULE_ACC_1301,2026-08-04 10:40:15,ATM_0066,20000,110
TX_000589,CMP_00589,MULE_ACC_5221,2026-08-05 05:21:15,ATM_0072,15000,27
TX_000590,CMP_00590,MULE_ACC_3248,2026-07-13 08:57:15,ATM_0142,50000,117
TX_000591,CMP_00591,MULE_ACC_7837,2026-08-28 19:32:15,ATM_0066,25000,166
TX_000592,CMP_00592,MULE_ACC_4387,2026-07-25 13:25:15,ATM_0040,20000,168
TX_000593,CMP_00593,MULE_ACC_3215,2026-07-23 19:45:15,ATM_0145,20000,57
TX_000594,CMP_00594,MULE_ACC_2939,2026-07-24 00:19:15,ATM_0038,50000,101
TX_000595,CMP_00595,MULE_ACC_7737,2026-07-05 09:12:15,ATM_0071,20000,133
TX_000596,CMP_00596,MULE_ACC_4026,2026-08-22 05:05:15,ATM_0146,25000,176
TX_000597,CMP_00597,MULE_ACC_1427,2026-07-18 15:57:15,ATM_0123,20000,40
TX_000598,CMP_00598,MULE_ACC_7126,2026-08-05 17:32:15,ATM_0032,20000,119
TX_000599,CMP_00599,MULE_ACC_1245,2026-07-16 05:10:15,ATM_0142,20000,125
TX_000600,CMP_00600,MULE_ACC_8197,2026-08-21 04:32:15,ATM_0118,20000,145
TX_000601,CMP_00601,MULE_ACC_7232,2026-07-31 10:52:15,ATM_0147,15000,120
TX_000602,CMP_00602,MULE_ACC_1630,2026-08-07 13:31:15,ATM_0008,20000,47
TX_000603,CMP_00603,MULE_ACC_1643,2026-08-06 15:27:15,ATM_0137,20000,119
TX_000604,CMP_00604,MULE_ACC_5989,2026-07-16 07:49:15,ATM_0066,50000,138
TX_000605,CMP_00605,MULE_ACC_3330,2026-08-31 00:02:15,ATM_0107,20000,135
TX_000606,CMP_00606,MULE_ACC_9952,2026-07-15 17:00:15,ATM_0095,20000,120
TX_000607,CMP_00607,MULE_ACC_4308,2026-07-15 11:23:15,ATM_0137,50000,43
TX_000608,CMP_00608,MULE_ACC_3024,2026-08-23 02:37:15,ATM_0093,20000,49
TX_000609,CMP_00609,MULE_ACC_9383,2026-08-06 19:27:15,ATM_0085,20000,60
TX_000610,CMP_00610,MULE_ACC_3459,2026-08-22 02:58:15,ATM_0008,40000,57
TX_000611,CMP_00611,MULE_ACC_5731,2026-07-23 06:39:15,ATM_0052,20000,50
TX_000612,CMP_00612,MULE_ACC_9153,2026-08-12 06:42:15,ATM_0127,20000,159
TX_000613,CMP_00613,MULE_ACC_8434,2026-07-17 16:58:15,ATM_0127,20000,133
TX_000614,CMP_00614,MULE_ACC_4401,2026-07-19 14:27:15,ATM_0137,40000,67
TX_000615,CMP_00615,MULE_ACC_5889,2026-07-06 01:39:15,ATM_0092,15000,42
TX_000616,CMP_00616,MULE_ACC_3906,2026-07-14 20:09:15,ATM_0008,20000,168
TX_000617,CMP_00617,MULE_ACC_7208,2026-08-22 07:32:15,ATM_0017,40000,129
TX_000618,CMP_00618,MULE_ACC_5496,2026-08-03 02:44:15,ATM_0040,50000,154
TX_000619,CMP_00619,MULE_ACC_9666,2026-07-17 17:29:15,ATM_0074,15000,143
TX_000620,CMP_00620,MULE_ACC_6797,2026-08-11 09:16:15,ATM_0107,50000,177
TX_000621,CMP_00621,MULE_ACC_4812,2026-08-13 12:43:15,ATM_0006,25000,69
TX_000622,CMP_00622,MULE_ACC_7793,2026-08-13 00:21:15,ATM_0110,25000,31
TX_000623,CMP_00623,MULE_ACC_5614,2026-07-16 21:20:15,ATM_0107,25000,37
TX_000624,CMP_00624,MULE_ACC_6460,2026-07-23 22:11:15,ATM_0008,20000,121
TX_000625,CMP_00625,MULE_ACC_8849,2026-07-16 07:25:15,ATM_0124,20000,29
TX_000626,CMP_00626,MULE_ACC_6490,2026-08-13 13:05:15,ATM_0015,50000,125
TX_000627,CMP_00627,MULE_ACC_6169,2026-07-23 17:26:15,ATM_0117,50000,157
TX_000628,CMP_00628,MULE_ACC_5595,2026-07-25 08:53:15,ATM_0137,20000,106
TX_000629,CMP_00629,MULE_ACC_2914,2026-08-09 17:07:15,ATM_0070,25000,100
TX_000630,CMP_00630,MULE_ACC_7088,2026-07-09 13:36:15,ATM_0066,20000,97
TX_000631,CMP_00631,MULE_ACC_4311,2026-07-11 10:06:15,ATM_0100,15000,133
TX_000632,CMP_00632,MULE_ACC_9579,2026-07-13 04:07:15,ATM_0021,50000,103
TX_000633,CMP_00633,MULE_ACC_1598,2026-08-16 02:15:15,ATM_0134,20000,119
TX_000634,CMP_00634,MULE_ACC_2426,2026-07-04 08:21:15,ATM_0027,15000,139
TX_000635,CMP_00635,MULE_ACC_1368,2026-08-22 19:29:15,ATM_0054,40000,99
TX_000636,CMP_00636,MULE_ACC_9720,2026-07-16 04:33:15,ATM_0070,20000,132
TX_000637,CMP_00637,MULE_ACC_9422,2026-07-14 05:22:15,ATM_0110,15000,72
TX_000638,CMP_00638,MULE_ACC_5011,2026-07-21 01:26:15,ATM_0071,50000,38
TX_000639,CMP_00639,MULE_ACC_8712,2026-07-31 21:58:15,ATM_0020,15000,47
TX_000640,CMP_00640,MULE_ACC_8304,2026-07-29 03:39:15,ATM_0040,50000,111
TX_000641,CMP_00641,MULE_ACC_2286,2026-08-21 20:39:15,ATM_0095,20000,165
TX_000642,CMP_00642,MULE_ACC_8625,2026-08-02 07:05:15,ATM_0037,50000,79
TX_000643,CMP_00643,MULE_ACC_6412,2026-07-20 09:44:15,ATM_0020,25000,136
TX_000644,CMP_00644,MULE_ACC_3798,2026-07-11 09:22:15,ATM_0033,50000,109
TX_000645,CMP_00645,MULE_ACC_2752,2026-07-10 11:37:15,ATM_0078,50000,162
TX_000646,CMP_00646,MULE_ACC_4908,2026-08-02 10:02:15,ATM_0100,40000,82
TX_000647,CMP_00647,MULE_ACC_8063,2026-07-08 09:01:15,ATM_0140,50000,165
TX_000648,CMP_00648,MULE_ACC_2276,2026-07-19 04:09:15,ATM_0127,40000,144
TX_000649,CMP_00649,MULE_ACC_3886,2026-07-24 15:12:15,ATM_0021,50000,123
TX_000650,CMP_00650,MULE_ACC_6364,2026-08-25 16:27:15,ATM_0032,50000,35
TX_000651,CMP_00651,MULE_ACC_3403,2026-08-30 19:09:15,ATM_0085,15000,135
TX_000652,CMP_00652,MULE_ACC_6187,2026-08-09 13:00:15,ATM_0078,25000,165
TX_000653,CMP_00653,MULE_ACC_1133,2026-08-18 09:38:15,ATM_0032,40000,150
TX_000654,CMP_00654,MULE_ACC_1870,2026-07-07 10:43:15,ATM_0092,20000,163
TX_000655,CMP_00655,MULE_ACC_4854,2026-08-28 08:49:15,ATM_0071,15000,171
TX_000656,CMP_00656,MULE_ACC_9931,2026-07-28 09:31:15,ATM_0040,50000,64
TX_000657,CMP_00657,MULE_ACC_3527,2026-07-28 08:48:15,ATM_0020,50000,52
TX_000658,CMP_00658,MULE_ACC_8155,2026-07-05 01:30:15,ATM_0092,40000,41
TX_000659,CMP_00659,MULE_ACC_3945,2026-08-30 21:11:15,ATM_0095,40000,150
TX_000660,CMP_00660,MULE_ACC_1121,2026-07-26 05:41:15,ATM_0061,50000,147
TX_000661,CMP_00661,MULE_ACC_7012,2026-08-05 04:58:15,ATM_0080,20000,29
TX_000662,CMP_00662,MULE_ACC_3327,2026-08-10 13:18:15,ATM_0020,15000,91
TX_000663,CMP_00663,MULE_ACC_8740,2026-08-29 17:46:15,ATM_0080,25000,158
TX_000664,CMP_00664,MULE_ACC_8681,2026-07-07 09:08:15,ATM_0147,15000,151
TX_000665,CMP_00665,MULE_ACC_5738,2026-07-25 09:54:15,ATM_0078,50000,29
TX_000666,CMP_00666,MULE_ACC_8752,2026-08-23 15:22:15,ATM_0142,15000,63
TX_000667,CMP_00667,MULE_ACC_5699,2026-08-24 20:23:15,ATM_0020,15000,41
TX_000668,CMP_00668,MULE_ACC_5509,2026-07-20 01:05:15,ATM_0045,50000,23
TX_000669,CMP_00669,MULE_ACC_7058,2026-08-20 02:11:15,ATM_0061,40000,86
TX_000670,CMP_00670,MULE_ACC_6617,2026-07-15 13:55:15,ATM_0032,15000,57
TX_000671,CMP_00671,MULE_ACC_4898,2026-08-21 10:54:15,ATM_0080,20000,62
TX_000672,CMP_00672,MULE_ACC_1860,2026-08-14 07:09:15,ATM_0066,15000,138
TX_000673,CMP_00673,MULE_ACC_7390,2026-08-20 14:44:15,ATM_0092,20000,87
TX_000674,CMP_00674,MULE_ACC_6172,2026-07-22 10:57:15,ATM_0110,50000,30
TX_000675,CMP_00675,MULE_ACC_5466,2026-07-26 11:11:15,ATM_0021,40000,89
TX_000676,CMP_00676,MULE_ACC_4961,2026-08-14 15:37:15,ATM_0142,50000,69
TX_000677,CMP_00677,MULE_ACC_1138,2026-07-15 07:01:15,ATM_0107,15000,23
TX_000678,CMP_00678,MULE_ACC_5641,2026-08-16 11:34:15,ATM_0127,20000,69
TX_000679,CMP_00679,MULE_ACC_2995,2026-07-07 16:27:15,ATM_0034,25000,42
TX_000680,CMP_00680,MULE_ACC_2816,2026-08-15 18:03:15,ATM_0142,20000,84
TX_000681,CMP_00681,MULE_ACC_7995,2026-08-13 12:27:15,ATM_0020,40000,85
TX_000682,CMP_00682,MULE_ACC_6450,2026-08-21 22:53:15,ATM_0068,20000,86
TX_000683,CMP_00683,MULE_ACC_7432,2026-08-01 00:59:15,ATM_0110,25000,145
TX_000684,CMP_00684,MULE_ACC_8234,2026-07-17 16:30:15,ATM_0020,15000,46
TX_000685,CMP_00685,MULE_ACC_1307,2026-08-19 05:50:15,ATM_0001,20000,58
TX_000686,CMP_00686,MULE_ACC_6403,2026-08-15 11:07:15,ATM_0100,25000,167
TX_000687,CMP_00687,MULE_ACC_2148,2026-07-31 10:14:15,ATM_0100,20000,77
TX_000688,CMP_00688,MULE_ACC_6463,2026-08-09 16:04:15,ATM_0137,20000,122
TX_000689,CMP_00689,MULE_ACC_2318,2026-07-27 15:31:15,ATM_0046,50000,94
TX_000690,CMP_00690,MULE_ACC_5896,2026-07-06 09:32:15,ATM_0092,25000,47
TX_000691,CMP_00691,MULE_ACC_4104,2026-07-09 17:00:15,ATM_0117,20000,29
TX_000692,CMP_00692,MULE_ACC_6041,2026-08-04 10:43:15,ATM_0116,20000,156
TX_000693,CMP_00693,MULE_ACC_1701,2026-07-06 06:56:15,ATM_0137,50000,50
TX_000694,CMP_00694,MULE_ACC_3440,2026-08-06 12:05:15,ATM_0010,50000,79
TX_000695,CMP_00695,MULE_ACC_8720,2026-07-13 12:15:15,ATM_0137,15000,31
TX_000696,CMP_00696,MULE_ACC_6035,2026-07-04 03:59:15,ATM_0017,15000,136
TX_000697,CMP_00697,MULE_ACC_4613,2026-07-11 12:52:15,ATM_0142,40000,71
TX_000698,CMP_00698,MULE_ACC_9943,2026-07-24 01:28:15,ATM_0055,20000,102
TX_000699,CMP_00699,MULE_ACC_2978,2026-08-10 02:20:15,ATM_0044,15000,56
TX_000700,CMP_00700,MULE_ACC_4991,2026-07-27 13:43:15,ATM_0137,50000,30
TX_000701,CMP_00701,MULE_ACC_2322,2026-07-28 01:25:15,ATM_0020,50000,21
TX_000702,CMP_00702,MULE_ACC_7819,2026-08-14 15:51:15,ATM_0137,40000,52
TX_000703,CMP_00703,MULE_ACC_3859,2026-08-06 10:58:15,ATM_0100,25000,29
TX_000704,CMP_00704,MULE_ACC_6699,2026-07-09 17:16:15,ATM_0040,20000,21
TX_000705,CMP_00705,MULE_ACC_9842,2026-08-06 00:58:15,ATM_0137,50000,76
TX_000706,CMP_00706,MULE_ACC_2846,2026-07-17 06:27:15,ATM_0037,25000,141
TX_000707,CMP_00707,MULE_ACC_6966,2026-08-31 22:19:15,ATM_0071,50000,73
TX_000708,CMP_00708,MULE_ACC_1859,2026-08-24 11:10:15,ATM_0006,15000,65
TX_000709,CMP_00709,MULE_ACC_8287,2026-08-05 01:55:15,ATM_0040,25000,168
TX_000710,CMP_00710,MULE_ACC_6343,2026-08-16 07:02:15,ATM_0092,15000,45
TX_000711,CMP_00711,MULE_ACC_8936,2026-07-28 05:18:15,ATM_0127,40000,131
TX_000712,CMP_00712,MULE_ACC_8499,2026-07-15 10:17:15,ATM_0052,25000,111
TX_000713,CMP_00713,MULE_ACC_1977,2026-07-11 22:41:15,ATM_0095,40000,54
TX_000714,CMP_00714,MULE_ACC_4602,2026-07-30 04:45:15,ATM_0137,50000,174
TX_000715,CMP_00715,MULE_ACC_4763,2026-08-30 03:44:15,ATM_0126,20000,125
TX_000716,CMP_00716,MULE_ACC_5573,2026-08-10 14:05:15,ATM_0064,20000,129
TX_000717,CMP_00717,MULE_ACC_3440,2026-07-24 10:01:15,ATM_0008,20000,21
TX_000718,CMP_00718,MULE_ACC_1550,2026-08-03 22:27:15,ATM_0021,40000,155
TX_000719,CMP_00719,MULE_ACC_1203,2026-08-04 04:23:15,ATM_0066,20000,75
TX_000720,CMP_00720,MULE_ACC_5994,2026-08-14 00:21:15,ATM_0150,20000,137
TX_000721,CMP_00721,MULE_ACC_7641,2026-08-02 12:46:15,ATM_0001,25000,114
TX_000722,CMP_00722,MULE_ACC_6454,2026-07-08 09:28:15,ATM_0046,50000,28
TX_000723,CMP_00723,MULE_ACC_2326,2026-08-12 15:24:15,ATM_0015,25000,105
TX_000724,CMP_00724,MULE_ACC_2818,2026-08-31 19:19:15,ATM_0008,15000,113
TX_000725,CMP_00725,MULE_ACC_2097,2026-07-27 02:56:15,ATM_0071,20000,72
TX_000726,CMP_00726,MULE_ACC_4437,2026-08-07 01:26:15,ATM_0046,50000,102
TX_000727,CMP_00727,MULE_ACC_2038,2026-08-16 11:08:15,ATM_0107,15000,108
TX_000728,CMP_00728,MULE_ACC_9714,2026-08-26 01:07:15,ATM_0080,50000,94
TX_000729,CMP_00729,MULE_ACC_2430,2026-08-17 00:15:15,ATM_0074,20000,120
TX_000730,CMP_00730,MULE_ACC_3424,2026-07-10 02:18:15,ATM_0134,15000,58
TX_000731,CMP_00731,MULE_ACC_9870,2026-07-05 07:50:15,ATM_0095,50000,141
TX_000732,CMP_00732,MULE_ACC_2031,2026-08-13 21:40:15,ATM_0134,25000,79
TX_000733,CMP_00733,MULE_ACC_6346,2026-07-25 12:31:15,ATM_0136,50000,171
TX_000734,CMP_00734,MULE_ACC_3161,2026-08-01 11:25:15,ATM_0059,40000,63
TX_000735,CMP_00735,MULE_ACC_3430,2026-07-27 07:24:15,ATM_0037,15000,92
TX_000736,CMP_00736,MULE_ACC_5673,2026-09-01 02:52:15,ATM_0040,20000,64
TX_000737,CMP_00737,MULE_ACC_3072,2026-07-19 00:31:15,ATM_0040,50000,86
TX_000738,CMP_00738,MULE_ACC_6633,2026-08-17 23:40:15,ATM_0037,50000,115
TX_000739,CMP_00739,MULE_ACC_7628,2026-07-23 00:58:15,ATM_0082,15000,57
TX_000740,CMP_00740,MULE_ACC_6427,2026-07-04 21:58:15,ATM_0147,50000,141
TX_000741,CMP_00741,MULE_ACC_6549,2026-07-13 17:11:15,ATM_0036,50000,142
TX_000742,CMP_00742,MULE_ACC_7580,2026-08-08 00:38:15,ATM_0020,15000,76
TX_000743,CMP_00743,MULE_ACC_9625,2026-07-07 17:15:15,ATM_0020,25000,91
TX_000744,CMP_00744,MULE_ACC_2431,2026-08-27 12:46:15,ATM_0071,50000,120
TX_000745,CMP_00745,MULE_ACC_6915,2026-08-11 13:03:15,ATM_0110,40000,57
TX_000746,CMP_00746,MULE_ACC_6651,2026-07-28 08:41:15,ATM_0144,20000,98
TX_000747,CMP_00747,MULE_ACC_7809,2026-07-17 21:32:15,ATM_0092,50000,93
TX_000748,CMP_00748,MULE_ACC_2410,2026-08-30 10:24:15,ATM_0107,40000,73
TX_000749,CMP_00749,MULE_ACC_2449,2026-07-08 16:55:15,ATM_0070,40000,124
TX_000750,CMP_00750,MULE_ACC_3243,2026-07-15 14:39:15,ATM_0075,50000,67
TX_000751,CMP_00751,MULE_ACC_5979,2026-08-04 00:38:15,ATM_0058,20000,163
TX_000752,CMP_00752,MULE_ACC_5917,2026-08-22 21:03:15,ATM_0074,40000,51
TX_000753,CMP_00753,MULE_ACC_5009,2026-07-15 12:51:15,ATM_0127,20000,50
TX_000754,CMP_00754,MULE_ACC_8872,2026-08-11 21:37:15,ATM_0122,50000,131
TX_000755,CMP_00755,MULE_ACC_1287,2026-08-25 00:27:15,ATM_0032,40000,61
TX_000756,CMP_00756,MULE_ACC_3675,2026-08-02 19:40:15,ATM_0137,40000,89
TX_000757,CMP_00757,MULE_ACC_2258,2026-07-07 06:30:15,ATM_0047,20000,69
TX_000758,CMP_00758,MULE_ACC_6180,2026-08-11 03:06:15,ATM_0093,20000,89
TX_000759,CMP_00759,MULE_ACC_1211,2026-08-07 16:57:15,ATM_0100,25000,152
TX_000760,CMP_00760,MULE_ACC_3532,2026-07-25 02:25:15,ATM_0144,25000,76
TX_000761,CMP_00761,MULE_ACC_2867,2026-08-17 15:14:15,ATM_0030,20000,137
TX_000762,CMP_00762,MULE_ACC_6104,2026-08-31 21:28:15,ATM_0134,40000,55
TX_000763,CMP_00763,MULE_ACC_2943,2026-07-15 19:14:15,ATM_0037,15000,52
TX_000764,CMP_00764,MULE_ACC_3133,2026-07-18 07:19:15,ATM_0029,20000,128
TX_000765,CMP_00765,MULE_ACC_1696,2026-07-05 12:38:15,ATM_0142,50000,47
TX_000766,CMP_00766,MULE_ACC_5145,2026-08-09 22:09:15,ATM_0006,15000,36
TX_000767,CMP_00767,MULE_ACC_4365,2026-08-23 01:12:15,ATM_0080,20000,71
TX_000768,CMP_00768,MULE_ACC_5544,2026-07-09 02:46:15,ATM_0107,50000,109
TX_000769,CMP_00769,MULE_ACC_2119,2026-08-12 06:23:15,ATM_0136,20000,168
TX_000770,CMP_00770,MULE_ACC_9800,2026-08-18 03:06:15,ATM_0130,25000,45
TX_000771,CMP_00771,MULE_ACC_4033,2026-08-03 08:34:15,ATM_0080,40000,47
TX_000772,CMP_00772,MULE_ACC_7677,2026-07-31 04:15:15,ATM_0021,25000,100
TX_000773,CMP_00773,MULE_ACC_5723,2026-07-12 12:21:15,ATM_0100,20000,30
TX_000774,CMP_00774,MULE_ACC_6111,2026-07-28 06:49:15,ATM_0066,40000,77
TX_000775,CMP_00775,MULE_ACC_7020,2026-07-15 23:23:15,ATM_0126,50000,23
TX_000776,CMP_00776,MULE_ACC_2392,2026-07-10 09:27:15,ATM_0117,20000,56
TX_000777,CMP_00777,MULE_ACC_4261,2026-08-20 02:18:15,ATM_0085,20000,71
TX_000778,CMP_00778,MULE_ACC_5563,2026-07-18 12:40:15,ATM_0137,40000,171
TX_000779,CMP_00779,MULE_ACC_7626,2026-07-26 14:15:15,ATM_0095,20000,150
TX_000780,CMP_00780,MULE_ACC_4781,2026-07-11 05:01:15,ATM_0008,20000,27
TX_000781,CMP_00781,MULE_ACC_7269,2026-08-04 18:47:15,ATM_0127,25000,103
TX_000782,CMP_00782,MULE_ACC_9064,2026-07-09 23:56:15,ATM_0100,40000,71
TX_000783,CMP_00783,MULE_ACC_9856,2026-08-05 05:01:15,ATM_0009,40000,24
TX_000784,CMP_00784,MULE_ACC_6153,2026-08-29 01:40:15,ATM_0008,20000,133
TX_000785,CMP_00785,MULE_ACC_3689,2026-08-08 20:08:15,ATM_0085,40000,130
TX_000786,CMP_00786,MULE_ACC_9037,2026-08-21 02:17:15,ATM_0100,50000,158
TX_000787,CMP_00787,MULE_ACC_7412,2026-08-27 04:01:15,ATM_0085,15000,146
TX_000788,CMP_00788,MULE_ACC_6250,2026-08-16 08:19:15,ATM_0032,40000,27
TX_000789,CMP_00789,MULE_ACC_6591,2026-07-26 20:24:15,ATM_0080,15000,44
TX_000790,CMP_00790,MULE_ACC_5056,2026-07-25 23:24:15,ATM_0020,25000,99
TX_000791,CMP_00791,MULE_ACC_9821,2026-07-11 06:42:15,ATM_0092,15000,29
TX_000792,CMP_00792,MULE_ACC_8695,2026-08-05 09:45:15,ATM_0097,15000,25
TX_000793,CMP_00793,MULE_ACC_9001,2026-07-28 07:51:15,ATM_0107,15000,72
TX_000794,CMP_00794,MULE_ACC_6952,2026-07-25 02:53:15,ATM_0020,50000,71
TX_000795,CMP_00795,MULE_ACC_5871,2026-07-17 07:21:15,ATM_0024,15000,122
TX_000796,CMP_00796,MULE_ACC_6518,2026-08-27 14:46:15,ATM_0107,40000,37
TX_000797,CMP_00797,MULE_ACC_5945,2026-07-31 04:01:15,ATM_0110,15000,96
TX_000798,CMP_00798,MULE_ACC_9443,2026-07-16 12:08:15,ATM_0006,50000,160
TX_000799,CMP_00799,MULE_ACC_9178,2026-08-18 15:17:15,ATM_0137,25000,139
TX_000800,CMP_00800,MULE_ACC_1981,2026-08-24 17:08:15,ATM_0032,20000,71
TX_000801,CMP_00801,MULE_ACC_8133,2026-07-13 21:27:15,ATM_0017,50000,101
TX_000802,CMP_00802,MULE_ACC_3631,2026-07-17 12:13:15,ATM_0043,20000,173
TX_000803,CMP_00803,MULE_ACC_6087,2026-07-13 04:28:15,ATM_0092,25000,144
TX_000804,CMP_00804,MULE_ACC_5468,2026-08-13 21:42:15,ATM_0046,25000,27
TX_000805,CMP_00805,MULE_ACC_8960,2026-08-08 02:18:15,ATM_0022,15000,34
TX_000806,CMP_00806,MULE_ACC_7668,2026-08-11 06:41:15,ATM_0032,15000,43
TX_000807,CMP_00807,MULE_ACC_2976,2026-07-11 17:38:15,ATM_0135,40000,168
TX_000808,CMP_00808,MULE_ACC_3003,2026-08-04 00:02:15,ATM_0100,50000,104
TX_000809,CMP_00809,MULE_ACC_4571,2026-08-20 04:49:15,ATM_0046,40000,47
TX_000810,CMP_00810,MULE_ACC_1916,2026-07-30 07:34:15,ATM_0021,40000,156
TX_000811,CMP_00811,MULE_ACC_5036,2026-08-07 10:30:15,ATM_0080,40000,57
TX_000812,CMP_00812,MULE_ACC_1570,2026-07-05 18:21:15,ATM_0085,40000,81
TX_000813,CMP_00813,MULE_ACC_2999,2026-08-13 19:46:15,ATM_0100,20000,80
TX_000814,CMP_00814,MULE_ACC_5929,2026-08-31 10:22:15,ATM_0037,40000,80
TX_000815,CMP_00815,MULE_ACC_7656,2026-08-13 08:29:15,ATM_0126,40000,90
TX_000816,CMP_00816,MULE_ACC_7920,2026-08-20 11:03:15,ATM_0130,20000,61
TX_000817,CMP_00817,MULE_ACC_9973,2026-07-26 11:57:15,ATM_0014,50000,136
TX_000818,CMP_00818,MULE_ACC_3229,2026-08-14 03:45:15,ATM_0066,40000,122
TX_000819,CMP_00819,MULE_ACC_5089,2026-08-08 23:03:15,ATM_0106,25000,53
TX_000820,CMP_00820,MULE_ACC_3187,2026-08-01 13:02:15,ATM_0084,40000,64
TX_000821,CMP_00821,MULE_ACC_3980,2026-07-16 00:25:15,ATM_0147,20000,116
TX_000822,CMP_00822,MULE_ACC_4747,2026-07-04 23:20:15,ATM_0037,20000,138
TX_000823,CMP_00823,MULE_ACC_5262,2026-07-29 16:12:15,ATM_0044,50000,42
TX_000824,CMP_00824,MULE_ACC_8129,2026-07-10 23:14:15,ATM_0040,20000,146
TX_000825,CMP_00825,MULE_ACC_9096,2026-08-28 05:14:15,ATM_0040,50000,53
TX_000826,CMP_00826,MULE_ACC_4102,2026-07-17 06:55:15,ATM_0032,20000,66
TX_000827,CMP_00827,MULE_ACC_8388,2026-07-22 06:12:15,ATM_0137,40000,114
TX_000828,CMP_00828,MULE_ACC_6296,2026-07-08 21:47:15,ATM_0109,25000,74
TX_000829,CMP_00829,MULE_ACC_1962,2026-08-11 05:52:15,ATM_0121,15000,105
TX_000830,CMP_00830,MULE_ACC_1745,2026-08-11 19:18:15,ATM_0085,40000,84
TX_000831,CMP_00831,MULE_ACC_1673,2026-07-29 18:31:15,ATM_0107,25000,65
TX_000832,CMP_00832,MULE_ACC_3161,2026-09-01 08:40:15,ATM_0111,20000,101
TX_000833,CMP_00833,MULE_ACC_3095,2026-07-20 00:54:15,ATM_0111,15000,91
TX_000834,CMP_00834,MULE_ACC_9470,2026-08-30 06:53:15,ATM_0081,50000,131
TX_000835,CMP_00835,MULE_ACC_8208,2026-08-04 01:46:15,ATM_0043,20000,68
TX_000836,CMP_00836,MULE_ACC_8653,2026-07-06 12:08:15,ATM_0127,20000,49
TX_000837,CMP_00837,MULE_ACC_8949,2026-08-01 10:14:15,ATM_0032,20000,146
TX_000838,CMP_00838,MULE_ACC_3959,2026-07-26 00:46:15,ATM_0145,50000,150
TX_000839,CMP_00839,MULE_ACC_9618,2026-08-10 03:46:15,ATM_0020,15000,66
TX_000840,CMP_00840,MULE_ACC_6384,2026-08-22 13:18:15,ATM_0032,15000,92
TX_000841,CMP_00841,MULE_ACC_6300,2026-07-27 15:29:15,ATM_0142,15000,27
TX_000842,CMP_00842,MULE_ACC_1095,2026-08-02 16:51:15,ATM_0116,40000,31
TX_000843,CMP_00843,MULE_ACC_3118,2026-08-19 20:33:15,ATM_0073,40000,32
TX_000844,CMP_00844,MULE_ACC_9964,2026-08-23 23:47:15,ATM_0046,15000,117
TX_000845,CMP_00845,MULE_ACC_4411,2026-07-19 10:07:15,ATM_0073,15000,119
TX_000846,CMP_00846,MULE_ACC_5891,2026-08-21 18:22:15,ATM_0080,15000,130
TX_000847,CMP_00847,MULE_ACC_2574,2026-08-11 02:56:15,ATM_0095,40000,151
TX_000848,CMP_00848,MULE_ACC_7931,2026-08-03 06:47:15,ATM_0048,40000,128
TX_000849,CMP_00849,MULE_ACC_9410,2026-08-13 11:26:15,ATM_0040,15000,138
TX_000850,CMP_00850,MULE_ACC_2375,2026-08-06 19:03:15,ATM_0100,40000,139
TX_000851,CMP_00851,MULE_ACC_5073,2026-07-13 02:55:15,ATM_0008,50000,129
